Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.029,,621.00,543.00,92.00,-1.44,0.02,173.18,0.00,568.00,237.00,107.00
0.117,,618.00,541.00,93.00,-2.84,-11.04,-172.82,0.00,568.00,237.00,107.00
0.171,,613.00,534.00,92.00,-1.18,-7.05,177.99,0.00,568.00,237.00,107.00
0.220,,611.00,532.00,94.00,-1.81,-11.13,-172.31,0.00,568.00,237.00,107.00
0.273,,609.00,530.00,93.00,-2.20,-10.79,-169.84,0.00,568.00,237.00,107.00
0.320,,606.00,527.00,93.00,0.00,-0.49,173.09,0.00,568.00,237.00,107.00
0.367,,605.00,526.00,92.00,-0.49,-1.84,172.18,0.00,568.00,237.00,107.00
0.414,,606.00,529.00,96.00,-0.11,-14.36,177.39,0.00,568.00,237.00,107.00
0.459,,606.00,528.00,92.00,0.32,-6.31,173.80,0.00,568.00,237.00,107.00
0.505,,608.00,529.00,93.00,-0.37,0.11,173.43,0.00,568.00,237.00,107.00
0.562,,611.00,531.00,93.00,-0.52,-2.80,175.76,0.00,568.00,237.00,107.00
0.614,,614.00,533.00,93.00,-0.52,-2.64,175.65,0.00,568.00,237.00,107.00
0.666,,615.00,535.00,92.00,-0.97,4.76,179.58,0.00,568.00,237.00,107.00
0.728,,616.00,536.00,92.00,-1.09,0.17,176.85,0.00,568.00,237.00,107.00
0.794,,616.00,538.00,92.00,-1.44,-0.19,173.44,0.00,568.00,237.00,107.00
0.879,,614.00,539.00,93.00,-1.12,1.45,172.96,0.00,568.00,237.00,107.00
0.946,,614.00,539.00,93.00,-0.82,6.45,178.23,0.00,568.00,237.00,107.00
1.000,,607.00,534.00,95.00,-2.16,-10.76,-170.03,0.00,568.00,237.00,107.00
1.056,,606.00,524.00,96.00,-0.22,-9.05,172.26,0.00,568.00,237.00,107.00
1.111,,604.00,515.00,96.00,-0.06,-11.37,176.53,0.00,568.00,237.00,107.00
1.160,,602.00,501.00,94.00,-0.23,0.47,170.21,0.00,568.00,237.00,107.00
1.210,,600.00,489.00,94.00,-0.02,3.75,170.09,0.00,568.00,237.00,107.00
1.267,,599.00,476.00,95.00,-0.02,-0.49,168.02,0.00,568.00,237.00,107.00
1.318,,599.00,455.00,95.00,0.19,-1.15,169.65,0.00,568.00,237.00,107.00
1.369,,601.00,441.00,95.00,-0.02,-0.28,169.36,0.00,568.00,237.00,107.00
1.418,,603.00,428.00,95.00,-0.74,-1.61,-158.27,0.00,568.00,237.00,107.00
1.464,,605.00,416.00,95.00,-0.74,-0.06,170.28,0.00,568.00,237.00,107.00
1.510,,604.00,403.00,95.00,-0.38,-0.37,173.06,0.00,568.00,237.00,107.00
1.557,,601.00,392.00,96.00,0.17,-1.31,170.03,0.00,568.00,237.00,107.00
1.604,,598.00,381.00,97.00,0.48,-5.79,171.89,0.00,568.00,237.00,107.00
1.653,,597.00,374.00,96.00,0.81,-6.02,172.27,0.00,568.00,237.00,107.00
1.697,,592.00,361.00,96.00,2.43,4.62,-152.68,0.00,568.00,237.00,107.00
1.744,,588.00,347.00,97.00,1.59,-5.06,168.94,0.00,568.00,237.00,107.00
1.791,,583.00,334.00,97.00,2.05,-6.39,170.20,0.00,568.00,237.00,107.00
1.838,,578.00,319.00,97.00,1.35,-2.36,167.55,0.00,568.00,237.00,107.00
1.882,,575.00,306.00,97.00,1.69,-2.52,166.47,0.00,568.00,237.00,107.00
1.928,,573.00,301.00,97.00,1.51,-3.34,167.47,0.00,568.00,237.00,107.00
1.975,,571.00,289.00,97.00,2.21,-3.21,167.66,0.00,568.00,237.00,107.00
2.022,,571.00,278.00,99.00,2.80,-3.24,162.84,0.00,568.00,237.00,107.00
2.067,,571.00,268.00,99.00,2.89,-1.08,162.57,0.00,568.00,237.00,107.00
2.115,,573.00,263.00,100.00,1.98,-3.26,-135.88,0.00,568.00,237.00,107.00
2.163,,573.00,257.00,99.00,2.58,-2.37,162.87,0.00,568.00,237.00,107.00
2.209,,574.00,253.00,100.00,3.27,-2.21,161.82,0.00,568.00,237.00,107.00
2.255,,575.00,251.00,99.00,2.93,-2.21,163.09,0.00,568.00,237.00,107.00
2.302,,577.00,249.00,99.00,2.43,-2.91,162.43,0.00,568.00,237.00,107.00
2.363,,576.00,248.00,100.00,2.43,-2.92,162.33,0.00,568.00,237.00,107.00
2.410,,575.00,248.00,100.00,3.32,-3.52,163.07,0.00,568.00,237.00,107.00
2.455,,575.00,247.00,99.00,2.95,-3.75,164.34,0.00,568.00,237.00,107.00
2.500,,575.00,246.00,100.00,2.78,-2.81,161.25,0.00,568.00,237.00,107.00
2.545,,575.00,245.00,99.00,2.94,-3.76,164.55,0.00,568.00,237.00,107.00
2.592,,575.00,244.00,100.00,2.60,-3.64,163.23,0.00,568.00,237.00,107.00
2.638,,575.00,243.00,99.00,2.98,-3.51,163.20,0.00,568.00,237.00,107.00
2.684,,576.00,241.00,99.00,2.56,-2.34,164.80,0.00,568.00,237.00,107.00
2.730,,577.00,240.00,99.00,2.27,-3.54,163.19,0.00,568.00,237.00,107.00
2.777,,577.00,239.00,100.00,2.89,-0.72,-136.26,0.00,568.00,237.00,107.00
2.821,,577.00,238.00,100.00,2.22,-2.08,162.16,0.00,568.00,237.00,107.00
2.847,,577.00,238.00,100.00,2.22,-2.08,162.16,1.00,129.00,421.00,98.00
2.897,,577.00,238.00,100.00,2.22,-2.08,162.16,1.00,129.00,421.00,98.00
2.944,,578.00,239.00,103.00,2.22,-4.61,-135.22,1.00,129.00,421.00,98.00
2.994,,576.00,239.00,98.00,2.42,-3.05,163.94,1.00,129.00,421.00,98.00
3.043,,575.00,241.00,98.00,2.39,-3.12,165.31,1.00,129.00,421.00,98.00
3.093,,575.00,242.00,99.00,2.26,-3.61,163.13,1.00,129.00,421.00,98.00
3.143,,574.00,244.00,100.00,3.13,-2.88,162.58,1.00,129.00,421.00,98.00
3.191,,574.00,244.00,100.00,3.13,-2.88,162.58,1.00,129.00,421.00,98.00
3.241,,575.00,246.00,99.00,2.76,-3.06,163.89,1.00,129.00,421.00,98.00
3.290,,574.00,246.00,98.00,3.14,-3.04,163.69,1.00,129.00,421.00,98.00
3.338,,571.00,248.00,99.00,3.28,-2.39,163.15,1.00,129.00,421.00,98.00
3.389,,567.00,252.00,99.00,2.94,-5.52,-139.43,1.00,129.00,421.00,98.00
3.439,,557.00,258.00,98.00,3.76,-5.43,-139.04,1.00,129.00,421.00,98.00
3.487,,551.00,261.00,97.00,3.83,-7.37,-141.84,1.00,129.00,421.00,98.00
3.536,,535.00,270.00,95.00,5.27,-3.19,165.67,1.00,129.00,421.00,98.00
3.585,,520.00,278.00,95.00,7.41,-2.13,166.94,1.00,129.00,421.00,98.00
3.634,,506.00,287.00,94.00,7.98,-3.51,167.46,1.00,129.00,421.00,98.00
3.682,,492.00,296.00,93.00,9.12,-2.25,168.93,1.00,129.00,421.00,98.00
3.731,,478.00,304.00,95.00,9.70,-2.71,166.93,1.00,129.00,421.00,98.00
3.778,,465.00,313.00,94.00,9.38,-11.57,-149.68,1.00,129.00,421.00,98.00
3.825,,456.00,316.00,93.00,9.36,-12.64,-150.69,1.00,129.00,421.00,98.00
3.873,,441.00,323.00,94.00,9.45,-16.95,-150.06,1.00,129.00,421.00,98.00
3.919,,423.00,328.00,94.00,10.51,-19.04,-151.30,1.00,129.00,421.00,98.00
3.965,,403.00,335.00,93.00,11.64,-21.31,-152.84,1.00,129.00,421.00,98.00
4.056,,372.00,347.00,91.00,14.74,-21.06,-155.23,1.00,129.00,421.00,98.00
4.102,,353.00,354.00,89.00,17.03,-19.61,-161.46,1.00,129.00,421.00,98.00
4.148,,344.00,357.00,89.00,17.24,-23.14,-163.19,1.00,129.00,421.00,98.00
4.192,,327.00,363.00,90.00,19.31,-27.35,-164.95,1.00,129.00,421.00,98.00
4.237,,311.00,369.00,89.00,20.19,-26.15,-167.55,1.00,129.00,421.00,98.00
4.286,,293.00,376.00,89.00,21.94,-30.17,-170.76,1.00,129.00,421.00,98.00
4.333,,277.00,383.00,88.00,23.69,-25.25,-169.80,1.00,129.00,421.00,98.00
4.382,,270.00,385.00,87.00,24.07,-24.89,-173.36,1.00,129.00,421.00,98.00
4.438,,256.00,392.00,88.00,26.89,-25.04,-175.18,1.00,129.00,421.00,98.00
4.487,,244.00,399.00,88.00,28.18,-22.82,-176.23,1.00,129.00,421.00,98.00
4.536,,233.00,405.00,88.00,30.07,-25.78,179.00,1.00,129.00,421.00,98.00
4.584,,222.00,411.00,87.00,31.57,-26.77,175.71,1.00,129.00,421.00,98.00
4.632,,216.00,414.00,86.00,31.27,-11.10,-172.77,1.00,129.00,421.00,98.00
4.679,,203.00,419.00,86.00,32.18,-11.77,-170.64,1.00,129.00,421.00,98.00
4.727,,198.00,421.00,85.00,32.55,-8.23,-172.41,1.00,129.00,421.00,98.00
4.773,,185.00,424.00,85.00,34.04,-9.00,-170.59,1.00,129.00,421.00,98.00
4.820,,172.00,427.00,86.00,35.83,-9.15,-170.89,1.00,129.00,421.00,98.00
4.866,,166.00,427.00,84.00,35.40,-8.00,-172.72,1.00,129.00,421.00,98.00
4.912,,156.00,427.00,86.00,37.28,-2.62,-173.42,1.00,129.00,421.00,98.00
